"targetx1","targety1","targetx2","targety2","d","day","x1","y1","x2","y2","departuretime","arrivaltime","transitdistance","transittime","bustime","walktime","waittime","td"
118.248166060731,24.4396862741557,118.322273253876,24.4399001590134,7510.42211617565,"days",118.286415,24.415166,118.3221404,24.4397854,"11:38am","1:17pm",6.3,129.5,29.4,10,90.1,0.0172427059354078
118.23319548388,24.4367855784191,118.397248203897,24.4648871617659,16916.2095995026,"days",118.286415,24.415166,118.3970952,24.4642362,"11:38am","3:52pm",22.4,284.3,91.4,42.8,150.1,0.0168063654170116
118.319102322758,24.4362515478351,118.414543937634,24.4348832158784,9674.04208971499,"days",118.3191857,24.4363074,118.4145216,24.4347941,"11:38am","1:37pm",11.3,119.4,53,11.2,55.2,0.0123423072685347
118.378406195079,24.4369848549078,118.315909390761,24.4292767989463,6391.92059524204,"days",118.3784039,24.4369852,118.315979,24.429351,"11:38am","1:42pm",10.9,124.3,45.5,18.9,59.9,0.0194464243020361
118.343688917806,24.4454373047809,118.419122293154,24.4291287524355,7857.54260363664,"days",118.3445606,24.4457516,118.4198699,24.4293041,"11:38am","1:46pm",10.2,128.3,37.4,35.8,55.1,0.016328260179031
118.232159416694,24.4315821382127,118.435564719419,24.4902743306719,21621.4154019645,"days",118.286415,24.415166,118.4351288,24.4905275,"11:41am","4:49pm",30.5,337.9,151.7,11,175.2,0.0156280240547665
118.313804763367,24.4402258988706,118.360668159424,24.4378925621911,4756.49028287929,"days",118.3137673,24.4402624,118.3605738,24.4380633,"11:38am","1:24pm",6.4,106,20.2,30.8,55,0.0222853393355056
118.308589216818,24.4181815405361,118.22942425951,24.4141366135327,8037.08955161997,"days",118.30861,24.4181925,118.2864996,24.4150958,"","",2.9,66.2,0,36.1,30.1,0.00823681253951645
118.316943202526,24.4326443876408,118.325179138165,24.4251762740275,1178.10494555444,"days",118.3169881,24.4326913,118.3251622,24.4253003,"","",1.3,16.7,0,16.7,0,0.0141753076099181
118.41565648698,24.43112619647,118.392975670024,24.4634087524944,4265.83918435385,"days",118.4167544,24.4312787,118.3916063,24.4645003,"11:38am","1:29pm",5.4,110.5,13.4,37.1,60,0.0259034612475054
118.312371033832,24.4737940331342,118.242647091505,24.4208071847578,9204.16548760834,"days",118.3123604,24.4738754,118.2864996,24.4150958,"11:58am","3:45pm",14.6,256.8,70.7,6.1,180,0.0279004109982303
118.232949594194,24.4356091043202,118.311861309384,24.4354434323505,7997.58996549191,"days",118.286415,24.415166,118.3119608,24.4354556,"11:38am","1:11pm",5.5,122.4,26.6,5.9,89.9,0.0153046105799538
118.317771540338,24.4038831389338,118.323113553203,24.4359615083277,3611.76668313893,"days",118.3183455,24.4041539,118.3232474,24.4361161,"11:38am","1:08pm",4.6,89.3,19.1,10.1,60.1,0.0247247421647931
118.422235495366,24.4844817970814,118.443758888099,24.4394044644218,5471.42712446741,"days",118.4215969,24.4840957,118.4446461,24.4394166,"","",6.7,83,0,83,0,0.0151697168054814
118.409707426778,24.4644889310485,118.376105461068,24.4633438656098,3407.1204967609,"days",118.4094997,24.4642185,118.3779666,24.4611521,"","",4.2,50.6,0,50.6,0,0.0148512505055529
118.350785560732,24.4520569631292,118.41664030813,24.4338398281653,6975.17493611272,"days",118.3507867,24.452047,118.4163505,24.4337955,"11:38am","1:29pm",8,110.5,31.3,24,55.2,0.0158418965849739
118.23859367953,24.4449231455859,118.319528110571,24.3951062091265,9902.13567592429,"days",118.2864996,24.4150958,118.3197181,24.3949474,"","",4.7,89.1,0,59.1,30,0.00899805889517699
118.328765154212,24.4275080679672,118.396051625103,24.4425296238314,7021.42475722448,"days",118.3289262,24.4274748,118.3961369,24.4423993,"11:39am","1:35pm",9.1,116.2,39.5,21.6,55.1,0.0165493477488938
118.317982119407,24.4072022107344,118.336647090348,24.4509098068582,5220.33699671903,"days",118.3185349,24.4078722,118.3365229,24.4507845,"11:39am","2:56pm",7.2,197.8,31,11.8,155,0.0378902741574571
118.366266936189,24.4357725465688,118.31711526377,24.4085527782631,5831.07539167022,"days",118.3662466,24.4357571,118.3166775,24.4084774,"11:39am","1:31pm",10.8,112.4,46.5,5.8,60.1,0.0192760327126906
118.440860632835,24.4818198448277,118.34527314431,24.4413097646591,10683.9852231014,"days",118.4398134,24.4810986,118.3451494,24.4417223,"11:48am","2:36pm",20.4,168.1,83.8,26.9,57.4,0.0157338293239611
118.321223968179,24.4353943295175,118.317365105522,24.4254883154109,1170.03501850592,"days",118.3212287,24.4353854,118.3175235,24.4257451,"","",1.5,19.4,0,19.4,0,0.0165807003150837
118.316933350977,24.4732715307956,118.229771823156,24.4231995022809,10444.4931222456,"days",118.3167016,24.4731461,118.2864996,24.4150958,"11:39am","3:43pm",13.3,274.5,65.5,3.6,205.4,0.02628179240363
118.315543023619,24.4320173223729,118.256956844429,24.4339072234123,5941.45672968798,"days",118.3154954,24.4321044,118.2864996,24.4150958,"11:39am","1:08pm",5,119.3,23.9,5.4,90,0.0200792508348815
118.373242830461,24.4483764788602,118.306974911189,24.4263968458391,7147.85743079406,"days",118.3723543,24.4477383,118.306957,24.4250868,"11:39am","1:40pm",10.5,121.4,43.6,17.9,59.9,0.016984110438044
118.431839091178,24.4385953418915,118.415699017602,24.4441842451223,1750.01921738427,"days",118.4318114,24.438557,118.4156962,24.4441834,"","",2.6,32.3,0,32.3,0,0.0184569401747932
118.40154535444,24.4885902999183,118.428411084999,24.4599518193352,4191.9613011042,"days",118.4017567,24.4884276,118.4296572,24.4594801,"11:39am","1:37pm",9.4,118.4,38.2,25.1,55.1,0.0282445355516074
118.344518878387,24.4179589156835,118.420687389914,24.4680626058809,9523.29066545717,"days",118.3444571,24.4174299,118.4219245,24.4692998,"12:22pm","3:53pm",19.1,210.4,83.8,31.6,95,0.0220932036405401
118.333885016947,24.4285696118345,118.351481877237,24.4343487351274,1895.95248911216,"days",118.3336732,24.4285663,118.3501104,24.4342825,"","",2.9,37.7,0,37.7,0,0.0198844645192846
118.411385531125,24.4371770454757,118.325646055765,24.4413703595006,8701.82173917946,"days",118.4113807,24.4371701,118.3250829,24.4413557,"11:39am","1:36pm",10,116.6,45.5,16,55.1,0.0133994930595987
118.417471219019,24.4915192501924,118.426606704186,24.4570312224509,3949.1870110616,"days",118.4177771,24.4912659,118.4257277,24.4574213,"11:39am","1:34pm",9.2,115.4,40.6,19.8,55,0.0292212041812066
118.31630323815,24.4425594120028,118.336361631406,24.4460313414895,2069.15938076822,"days",118.3163247,24.4425308,118.3364081,24.4460118,"","",2.6,32.4,0,32.4,0,0.0156585327844445
118.227961961434,24.4261662645487,118.384491781692,24.4826848646658,17063.8949294781,"days",118.286415,24.415166,118.3844936,24.4827863,"11:39am","5:04pm",18.8,354.6,95.2,9.4,250,0.0207807186732862
118.434810042144,24.4493774231828,118.307828096934,24.4245033478647,13163.7780795323,"days",118.4342685,24.4487832,118.3078879,24.4246031,"11:39am","3:34pm",22.4,235.1,99.7,30.4,105,0.0178596143583995
118.317010181028,24.4348533328714,118.320223662397,24.386914943483,5346.40975566887,"days",118.316572,24.4351975,118.3205089,24.3866304,"11:39am","2:59pm",6.7,199.7,27.9,16.8,155,0.0373521688621519
118.321017715897,24.4449691628401,118.320835317969,24.4589575720933,1557.29228701405,"days",118.3207786,24.445094,118.3202979,24.4594666,"","",2.3,27.4,0,27.4,0,0.017594641820603
118.321879078988,24.4431275449693,118.401356073751,24.4635750401226,8369.20008566781,"days",118.3218022,24.4432087,118.4013299,24.4660007,"11:39am","2:39pm",19.2,179.6,73.5,46,60.1,0.0214596374995937
118.419578395784,24.4743137325402,118.25232491747,24.4409338258856,17350.4522341937,"days",118.4195746,24.4746426,118.2864996,24.4150958,"11:39am","5:21pm",30.7,371.6,154.9,6.3,210.4,0.0214173091850403
118.339306727707,24.4197565000138,118.329948270948,24.4311653997768,1585.15320373578,"days",118.3392524,24.4197183,118.3300211,24.4311477,"","",2,24.9,0,24.9,0,0.0157082608427484
118.43300150605,24.4122389128836,118.405320651178,24.4384547860341,4048.24379152591,"days",118.4329595,24.4126334,118.4053306,24.4384191,"11:39am","2:45pm",5.3,185.1,23.1,11.9,150.1,0.0457235308771337
118.309293879904,24.4257459887251,118.389759089823,24.4813661795184,10238.2250648124,"days",118.3091022,24.4260743,118.3896556,24.4811032,"11:39am","4:46pm",15.3,306.3,76.4,9.8,220.1,0.0299172950448919
118.414943596175,24.430886675895,118.37233190687,24.4584929357343,5300.17207306787,"days",118.4167819,24.4311096,118.372114,24.4582879,"11:40am","1:39pm",8.7,119.8,37,22.8,60,0.0226030397406809
118.256328950091,24.427416440167,118.43749173553,24.4128458776814,18434.2773210327,"days",118.286415,24.415166,118.4376521,24.4127097,"11:40am","5:14pm",28.1,364.3,133.3,15.8,215.2,0.0197620982724584
118.324378505508,24.4348711391169,118.296263826336,24.4103866190394,3943.28770102737,"days",118.324286,24.4349534,118.2963164,24.4104776,"11:40am","1:15pm",5.6,95.7,25.6,10.1,60,0.0242690889571833
118.432042589147,24.4379619476533,118.414385015096,24.4310601355593,1947.5342811159,"days",118.4319349,24.4380005,118.4129235,24.4311469,"","",3.1,38.9,0,38.9,0,0.0199739744646297
118.317834656207,24.4513387036906,118.308381877802,24.4078132294357,4939.04684388737,"days",118.317721,24.4512147,118.3082533,24.4078014,"","",5.7,71.6,0,71.6,0,0.0144967242188871
118.316792750395,24.4138969581834,118.342707068087,24.4624153190732,6005.72789279663,"days",118.3167342,24.4136991,118.342866,24.4622947,"11:40am","3:09pm",8.4,209.4,33.3,21.1,155,0.0348667145328309
118.42176387535,24.4287338158947,118.315915691772,24.4297790931344,10728.698377023,"days",118.4219049,24.4286457,118.3159177,24.4298325,"11:40am","2:02pm",13,141.8,53.1,33.7,55,0.0132168875493493
118.319792567885,24.4184815711837,118.31531415919,24.4344750372427,1837.33633097287,"days",118.3197338,24.4185842,118.3150965,24.4342543,"","",2.3,29.1,0,29.1,0,0.015838145422505
118.414295901985,24.4418908104704,118.322380590962,24.4428742918114,9315.59785985044,"days",118.4142239,24.4419327,118.3224916,24.4429745,"11:40am","1:43pm",11,123.4,50,18.3,55.1,0.0132466001491805
118.240195420379,24.4154905566999,118.312650830004,24.4425695427195,7938.22066154924,"days",118.286415,24.415166,118.3128002,24.4427057,"11:40am","1:23pm",6.6,132.8,29.4,13.3,90.1,0.0167291897847146
118.293848883767,24.4134986772138,118.415502992595,24.4446301927398,12807.8336983552,"days",118.2937257,24.4133482,118.4155801,24.4447325,"11:40am","3:36pm",22.4,235.8,108.2,7.4,120.2,0.0184106075667021
118.423211662291,24.4333239368251,118.408705689563,24.4344482597662,1475.49281934499,"days",118.4230165,24.4330981,118.4085554,24.4346061,"","",1.6,19.7,0,19.7,0,0.0133514712790981
118.325660751277,24.4056797114993,118.433708554156,24.4353691784158,11439.5920137919,"days",118.325789,24.4057872,118.4337066,24.4353633,"12:16pm","3:50pm",18.1,213.9,83,5.9,125,0.018698219284579
118.327239063013,24.4710948288923,118.318316474612,24.4352391033664,4092.56792725418,"days",118.3270965,24.4709144,118.3183359,24.4352585,"11:40am","2:21pm",11.8,160.6,48.7,21.8,90.1,0.0392418654631228
118.312212998095,24.446389575648,118.417171808769,24.4392411595375,10666.507182605,"days",118.3127097,24.4466942,118.4171872,24.4394027,"11:40am","2:38pm",21,178.3,94,24.2,60.1,0.0167158749295902
118.412744487457,24.4303984883117,118.418963590124,24.5231118250481,10340.0171489237,"days",118.4126063,24.4305337,118.4186359,24.5233657,"12:16pm","4:29pm",20.3,252.3,91.2,34.8,126.3,0.0244003463791413
118.42978041301,24.4368647516271,118.324264689938,24.3923270267306,11788.8544517913,"days",118.4297956,24.436913,118.3230972,24.3944802,"11:40am","4:46pm",20.5,306.3,80.5,30.6,195.2,0.0259821682634701
118.423469149945,24.4329302024515,118.436602977872,24.4872651261492,6193.21411849178,"days",118.4233822,24.4328318,118.436501,24.4870831,"11:40am","2:06pm",9,146.2,38.6,27.5,80.1,0.0236064823858542
118.324125085677,24.4219605730938,118.315888701031,24.4323258750632,1424.1779393123,"days",118.3243487,24.4218239,118.3158761,24.4323388,"","",2,24.3,0,24.3,0,0.0170624746594051
118.324863702808,24.4416278273109,118.415681086205,24.4574119046104,9369.39608395507,"days",118.3248265,24.4415947,118.4157089,24.4570045,"11:40am","2:45pm",17.8,184.6,59.5,65.1,60,0.0197024438230469
118.3617300179,24.4570328202329,118.25892771529,24.4279010108137,10911.3199617883,"days",118.36174,24.4569863,118.2864996,24.4150958,"11:40am","2:58pm",12.6,227.8,54.1,28.7,145,0.0208774007908998
118.314825971758,24.4305246963901,118.33172477177,24.4206612256437,2034.52183823191,"days",118.3148482,24.4305985,118.3309472,24.4218488,"","",2.4,30.2,0,30.2,0,0.014843782667993
118.405192757622,24.4451918968035,118.403205256255,24.4711025748656,2891.38585672371,"days",118.4054133,24.4452961,118.4032326,24.4710411,"","",4.6,56,0,56,0,0.0193678750519499
118.224972387806,24.4111365000955,118.334408082152,24.3967925176125,11208.2200298983,"days",118.286415,24.415166,118.3319494,24.3935199,"11:40am","2:55pm",12,224.9,50.5,24.4,150,0.0200656303498747
118.386988299049,24.4797041980936,118.320488733895,24.4467407569632,7672.51768724634,"days",118.3869341,24.4796508,118.3206292,24.446732,"11:40am","3:30pm",11.6,229.4,58.2,11,160.2,0.0298989209736617
118.389864780124,24.4873250532587,118.340115565339,24.4290874201956,8212.28816117363,"days",118.3900704,24.4870027,118.3400824,24.4291604,"11:40am","4:41pm",14.9,300.5,73.1,7.2,220.2,0.0365915070321954
118.298549539011,24.4725936197789,118.418435430986,24.4362997932263,12802.6213261977,"days",118.2985826,24.4723961,118.4189239,24.4359845,"12:10pm","4:45pm",20.2,274.9,94.7,15.1,165.1,0.0214721651914736
118.331340036408,24.4177515499353,118.416259836088,24.4359321190868,8841.81187434825,"days",118.3323519,24.4168666,118.4163171,24.4358808,"11:41am","1:51pm",13.7,130.2,56.2,13.9,60.1,0.0147254886046303
118.39839524743,24.4867559051904,118.315777201352,24.4563511150449,9029.18617041464,"days",118.3979162,24.4874345,118.3155933,24.4567071,"11:41am","3:54pm",14.5,253.6,67.7,25.9,160,0.0280866952141218
118.403149144666,24.4453747418099,118.433488024321,24.4465499659084,3077.32171766011,"days",118.4024702,24.4460678,118.4340899,24.4472542,"","",4.6,55.9,0,55.9,0,0.0181651465555913
118.395351095831,24.453028644447,118.314805303957,24.4457698052909,8202.18147108695,"days",118.3952084,24.4533094,118.3148472,24.4457339,"11:41am","2:12pm",16.7,151.8,73,18.7,60.1,0.018507271575873
118.411896455522,24.4321310258565,118.311191508476,24.4531233317527,10469.8238247383,"days",118.4127756,24.4321337,118.3114022,24.4533871,"11:41am","3:20pm",15.1,219.2,66.9,22.3,130,0.0209363599301519
118.315303330312,24.4675190810068,118.429145235581,24.4819729262692,11645.7787895975,"days",118.3158357,24.4675674,118.4291927,24.4819758,"11:41am","5:18pm",19.6,336.9,100.9,15.6,220.4,0.0289289369209841
118.332878314565,24.4407233230303,118.31591622014,24.45393358656,2262.12895479685,"days",118.3324154,24.4410209,118.3158771,24.4539219,"","",2.8,34.7,0,34.7,0,0.0153395322253484
118.345104108714,24.4266741699573,118.322407146511,24.4382343603504,2635.84482358077,"days",118.3449251,24.4265198,118.3223701,24.4382704,"","",3.6,44.9,0,44.9,0,0.0170343866976979
118.37398500457,24.4559950695008,118.471473975728,24.4422799198219,9996.55372752123,"days",118.3741669,24.4560903,118.4707198,24.442533,"11:41am","4:18pm",19.3,276.9,92.7,19.3,164.9,0.0276995460183117
118.325508550806,24.4316019966987,118.311036829406,24.4299466016607,1478.27052737855,"days",118.325513,24.4316187,118.3110358,24.4300589,"","",1.8,21.9,0,21.9,0,0.0148146090951538
118.220840262224,24.4178485783906,118.335460074616,24.4223005844312,11628.512386343,"days",118.286415,24.415166,118.3355229,24.4225266,"11:41am","2:30pm",7.4,198.9,31.9,16.9,150.1,0.0171045094498584
118.415625927075,24.4310308987637,118.46064035628,24.4416482650028,4712.7224251695,"days",118.4167693,24.4311898,118.4606998,24.4416129,"11:41am","3:07pm",9.7,206.4,47.4,8.9,150.1,0.0437963413456451
118.447577743611,24.5034813609641,118.418466654023,24.4464013241004,7005.28551874093,"days",118.4469643,24.5039982,118.4184462,24.4464129,"11:41am","3:18pm",9.4,216.8,43.5,13.2,160.1,0.0309480604923246
118.254810512767,24.4467647206392,118.410289475394,24.447502737837,15756.2923392748,"days",118.286415,24.415166,118.410318,24.4474915,"11:41am","3:40pm",22.9,268.6,109.9,8.5,150.2,0.0170471576825518
118.419199478538,24.4653972768623,118.315683501303,24.4505936702475,10617.9592912737,"days",118.4198174,24.4645994,118.3149927,24.4500489,"12:06pm","5:20pm",21.9,314.4,100.2,35.6,178.6,0.0296102095869202
118.316021360578,24.4178389651154,118.41270853034,24.4375220031103,10041.6570267812,"days",118.315778,24.4180666,118.4128297,24.4378135,"11:41am","2:10pm",18,148.9,81,7.9,60,0.0148282300025665
118.322888480115,24.436660776952,118.244720290233,24.4150015101231,8281.57677226395,"days",118.3230072,24.4366163,118.2864996,24.4150958,"11:41am","1:22pm",6.9,131.3,32.5,8.8,90,0.0158544687335074
118.320086240459,24.4256342817987,118.311454130776,24.4364455508764,1487.89807337256,"days",118.3204033,24.4254362,118.3118418,24.436218,"","",2,25.2,0,25.2,0,0.0169366440154601
118.296123479731,24.4053360378916,118.318747523804,24.4378865968227,4288.17283180924,"days",118.2971123,24.4060756,118.3189419,24.4377355,"11:41am","1:16pm",5.2,94.9,23,11.4,60.5,0.022130637854902
118.369051334489,24.4507379233564,118.421123721836,24.4360906819942,5523.27641445144,"days",118.3693872,24.450242,118.4212284,24.4363382,"11:41am","1:28pm",6.8,107.1,24,28,55.1,0.0193906645193018
118.324195248221,24.4387919060693,118.456437482813,24.4424359940497,13408.1233260187,"days",118.3240994,24.4388174,118.4570934,24.4414935,"11:41am","4:13pm",19.5,271.5,94.6,16.7,160.2,0.0202489187635341
118.392055251774,24.4468587533367,118.319371552544,24.4094860248202,8460.37440577574,"days",118.3924389,24.4467156,118.3185431,24.4086905,"11:41am","2:14pm",17,152.3,64.5,27.8,60,0.018001567388794
118.341451422731,24.4181202312685,118.315247662436,24.4829910677004,7694.12419842663,"days",118.3415147,24.4181704,118.3150847,24.4831414,"12:17pm","2:45pm",16.9,147.7,77,8.2,62.5,0.0191964668350692
118.393090420151,24.472873423897,118.328470517964,24.4311791415267,8026.34279965709,"days",118.3931872,24.4729799,118.3288762,24.4305932,"11:41am","3:42pm",13.2,240.5,60.1,20.4,160,0.0299638335918415
118.260707704353,24.4356968168109,118.327037209866,24.4584001736035,7181.19424538117,"days",118.286415,24.415166,118.327201,24.4585658,"11:46am","2:59pm",9.3,223.3,36.8,21.5,165,0.0310951065198693
118.23975159728,24.4351332382294,118.414255028289,24.4277757082854,17705.1516688009,"days",118.286415,24.415166,118.4162884,24.4282141,"11:41am","3:56pm",26,284.7,118.3,16.4,150,0.0160800655834925
118.327025140799,24.4780315820242,118.318876910603,24.4323185947875,5155.29717626739,"days",118.326922,24.4780192,118.318871,24.4323529,"11:42am","2:28pm",7.5,166.8,33.2,18.6,115,0.0323550698042919
118.32852203984,24.4743263075395,118.408381507969,24.4343917986811,9233.06624837709,"days",118.3272871,24.4749178,118.4083494,24.4344558,"11:42am","4:13pm",13.4,271.3,65.8,15.2,190.3,0.0293835214328378
118.450213064036,24.4243234430447,118.30900949344,24.4479659032404,14550.6719652459,"days",118.4504792,24.4244894,118.3090695,24.4480047,"12:57pm","6:06pm",23.1,309.1,108.1,20.9,180.1,0.0212430051847971
118.384846934067,24.4398856161811,118.31658690999,24.4400734025934,6917.82512034608,"days",118.3850711,24.4401943,118.3164755,24.4402196,"11:42am","1:42pm",10.1,120.6,42.3,23.3,55,0.017433224734939
118.304234736068,24.4536522312064,118.316822476179,24.4475733592255,1443.97281142029,"days",118.3044232,24.4534739,118.316977,24.447444,"","",1.9,24.5,0,24.5,0,0.0169670784700592
118.41278428477,24.4880197974757,118.334615971102,24.4227227505874,10750.7136911811,"days",118.4126627,24.4881568,118.3345583,24.4230202,"11:42am","3:31pm",23.3,229.5,105.3,9.2,115,0.0213474199567105
118.281394988626,24.4147015530359,118.403110914115,24.4966604965989,15341.49427034,"days",118.2813992,24.4148522,118.4030624,24.4966671,"11:42am","5:31pm",21.8,349.4,104.3,25.1,220,0.0227748349569508
118.443181331937,24.4146249535957,118.321824776804,24.4168421651704,12303.6868020154,"days",118.4416215,24.4141827,118.3220052,24.4173609,"11:42am","5:06pm",22.4,324.5,94.9,19.4,210.2,0.0263742084158746
118.435276593351,24.4283626737624,118.407351613384,24.490738261875,7498.03523212054,"days",118.4352114,24.4285035,118.4073951,24.4907852,"11:42am","4:16pm",14.7,273.8,72.4,16.4,185,0.0365162327895018
118.340980143066,24.4404169513818,118.318757109267,24.4519879845285,2594.41726112763,"days",118.3409608,24.4404011,118.3185654,24.4517695,"","",3.1,38.2,0,38.2,0,0.0147239230066627
118.332767928358,24.45985712512,118.314126801655,24.4405227545906,2863.70120885931,"days",118.3324933,24.460221,118.314004,24.4404079,"","",3.8,47.2,0,47.2,0,0.0164821664543701
118.35177132651,24.4634833874662,118.326903042756,24.3983726327023,7673.82339848083,"days",118.3518142,24.463446,118.3271107,24.3981644,"12:06pm","4:15pm",15.9,249.2,57.5,35.7,156,0.0324740337455946
118.413362917973,24.4403953452406,118.311870181996,24.4316911451079,10331.6112023455,"days",118.4133267,24.4402994,118.3118703,24.4317675,"11:42am","1:48pm",12,125.5,56,14.6,54.9,0.0121471857140258
118.235758853787,24.4233011983858,118.458562458945,24.4467299881582,22730.974358235,"days",118.286415,24.415166,118.4589339,24.4462374,"11:42am","6:28pm",30.1,436.3,142,24.1,270.2,0.0191940738273693
118.37128501551,24.4603273954956,118.31631995629,24.4354792090915,6219.0759426615,"days",118.3708776,24.4603519,118.3163163,24.4356001,"11:42am","1:49pm",12.9,126.6,57.4,9.2,60,0.0203567219900872
118.321581890207,24.4428323120679,118.417545000882,24.4363349226937,9752.24437602893,"days",118.3214712,24.4429458,118.4171501,24.43646,"11:42am","1:51pm",11.1,129.1,45.5,28.5,55.1,0.013237978358841
118.408834373607,24.5038337973206,118.378703007424,24.4651281837269,5280.43788023306,"days",118.4086806,24.5039958,118.3807871,24.4644324,"","",6.2,76.6,0,76.6,0,0.0145063727170708
118.437029450298,24.4913729271597,118.42373204415,24.5199892279454,3458.60261330878,"days",118.4351938,24.4907288,118.4239722,24.520239,"","",5,60.1,0,60.1,0,0.0173769602118306
118.400385809231,24.4388065297269,118.317135310521,24.4326063805529,8465.46811931327,"days",118.4001748,24.4383964,118.3171086,24.432582,"11:42am","1:36pm",10.3,113.5,49.2,9.3,55,0.0134074097734842
118.435276593351,24.4283626737624,118.309650186846,24.4487013001089,12931.4643194584,"days",118.4352114,24.4285035,118.3097767,24.4487794,"11:42am","5:49pm",17.8,367,88.4,8.5,270.1,0.0283803899491694
118.331762065125,24.3969989345438,118.231293936078,24.4187670346698,10468.816434391,"days",118.3292664,24.3994931,118.2864996,24.4150958,"11:42am","2:40pm",8.8,207.5,37.3,18.8,151.4,0.0198207697403447
118.314926235707,24.438609317646,118.35016490419,24.4611202283074,4362.49926172623,"days",118.3148963,24.4385817,118.3500616,24.4611985,"11:42am","2:11pm",7.2,148.3,24.4,28.9,95,0.0339942750938869
118.239204821952,24.4291823766676,118.315429298307,24.4699166099782,8956.985354235,"days",118.286415,24.415166,118.3155844,24.4699296,"12:36pm","2:33pm",10.6,146.6,50.5,3.6,92.5,0.0163671139565597
118.432092825472,24.463251655239,118.324527253361,24.4415860377575,11163.7621230733,"days",118.4318466,24.4633093,118.3246109,24.4415187,"11:42am","3:45pm",24.4,242.3,115.9,21.1,105.3,0.0217041528947678
118.32203117366,24.4237810118418,118.311278685189,24.3931198137757,3583.00377151898,"days",118.3204753,24.423703,118.310374,24.3928873,"","",4.6,56.6,0,56.6,0,0.015796801680732
118.392532599119,24.4627128623035,118.324208941963,24.4680262289933,6948.06910003008,"days",118.3907963,24.4633177,118.3238706,24.4683266,"","",8.1,98.4,0,98.4,0,0.0141622080297926
118.411316298198,24.4589179483817,118.418269917496,24.4448683628413,1715.4006075633,"days",118.410077,24.4586123,118.4178695,24.4455167,"11:42am","1:27pm",5.3,104.6,18.1,26.4,60.1,0.0609770099991876
118.319441321364,24.4847558984906,118.363970973969,24.4480153662471,6089.73123314088,"days",118.3194639,24.4848682,118.3642098,24.4480909,"11:51am","4:03pm",19.7,252,91.2,10.8,150,0.0413811365973908
118.419057724675,24.439531769137,118.317407190284,24.4338021886422,10321.7413736899,"days",118.4190834,24.4398495,118.3173428,24.4337205,"11:43am","1:48pm",12.2,125.9,57.6,13.3,55,0.0121975542151172
118.31006662625,24.4354791062719,118.40821858295,24.4407464201713,9964.59709524339,"days",118.3099949,24.4360372,118.4081436,24.4407062,"11:43am","1:53pm",11.9,130.7,51,24.6,55.1,0.0131164359934221
118.356493574365,24.4628635020858,118.231565327472,24.4442406656057,12828.0743096345,"days",118.3563517,24.4620196,118.2864996,24.4150958,"11:43am","4:45pm",14.8,331.9,69.4,12.5,250,0.0258729402394191
118.332317379335,24.4363960811381,118.314548848871,24.3897271826248,5498.52162303154,"days",118.3321232,24.4364333,118.3141926,24.3913783,"1:13pm","2:59pm",6.8,106,22.4,28.6,55,0.0192779090939645
118.332411402055,24.4456161400489,118.426302403874,24.4612681690024,9672.56781164108,"days",118.3324506,24.4455767,118.4266625,24.4608344,"11:43am","3:29pm",12.7,226.6,55,31.7,139.9,0.0234270779396639
118.329878665198,24.3972313622924,118.313222449666,24.4375286335305,4793.06544385278,"days",118.3288074,24.3992905,118.3132901,24.4373226,"11:43am","1:30pm",6.5,107,22.4,24.6,60,0.0223239180131016
118.415643106007,24.4390954894475,118.453495975307,24.42874801836,4005.5679557951,"days",118.415611,24.4389637,118.4538602,24.4290759,"","",4.7,57.4,0,57.4,0,0.0143300527249715
118.335206664712,24.4216983451095,118.321661129223,24.4318344419563,1777.09069711524,"days",118.3353772,24.4218901,118.3216338,24.431843,"","",2.4,29.9,0,29.9,0,0.0168252526719862
118.324420552517,24.4342645901267,118.311402766606,24.3950770170145,4557.54592717574,"days",118.3246944,24.4340186,118.3112521,24.3949601,"11:43am","1:25pm",5.5,102.4,17.1,25.3,60,0.0224682321662211
118.322526264814,24.4415669718208,118.415565372808,24.4345681109439,9461.29917899564,"days",118.3224413,24.4414975,118.4155676,24.4345771,"11:43am","1:47pm",10.7,123.8,45.5,23.2,55.1,0.013084883762564
118.285051324568,24.4096104818776,118.320650445466,24.4405191861896,4985.76758867382,"days",118.286268,24.4090724,118.3205589,24.4406139,"11:43am","1:25pm",6.2,101.6,26.8,14.7,60.1,0.0203780056316313
118.421358474391,24.44395692645,118.322688361479,24.4320406886623,10087.4516442293,"days",118.421266,24.4441834,118.3226544,24.4320575,"11:43am","1:52pm",11.9,128.9,55,18.9,55,0.0127782520844835
118.246159523842,24.4416409833458,118.303468041283,24.4090653864697,6847.60953310741,"days",118.2864996,24.4150958,118.3036753,24.4088477,"","",2.1,58.2,0,28.2,30,0.00849931639919151
118.306502488593,24.474380358919,118.315156569602,24.4601985992842,1805.8762015551,"days",118.3065963,24.4741831,118.3147422,24.4607061,"","",2.7,34.6,0,34.6,0,0.0191596743842157
118.460484867307,24.4692875653769,118.332269217608,24.4465329636693,13236.7560205729,"days",118.4599028,24.4679774,118.3322113,24.446615,"11:43am","4:36pm",16.4,292.8,79.7,18.1,195,0.0221202233798766
118.310785921148,24.4129569725137,118.324690839671,24.4389072096007,3214.22388545746,"days",118.3118653,24.4125869,118.3243283,24.439112,"","",3.7,45.8,0,45.8,0,0.0142491629805936
